Rank,Player,Avg Pick,Pos,Tm,Season
47,Le'Veon Bell,48.79,RB,KCC,2020
48,Melvin Gordon,50.85,RB,DEN,2020
49,David Johnson,51.97,RB,HOU,2020
50,Cam Akers,52.50,RB,LAR,2020
51,Robert Woods,55.29,WR,LAR,2020
52,Keenan Allen,55.57,WR,LAC,2020
53,DK Metcalf,55.78,WR,SEA,2020
54,Courtland Sutton,56.71,WR,DEN,2020
55,Devin Singletary,58.60,RB,BUF,2020
56,Tyler Lockett,58.84,WR,SEA,2020
57,Raheem Mostert,59.43,RB,SFO,2020
58,D.J. Chark,59.67,WR,JAC,2020
59,Stefon Diggs,62.31,WR,BUF,2020
60,Terry McLaurin,62.78,WR,WAS,2020
61,Mark Ingram,63.16,RB,FA,2020
62,Darren Waller,65.37,TE,LVR,2020
63,D'Andre Swift,66.59,RB,DET,2020
64,Kareem Hunt,68.10,RB,CLE,2020
65,Darius Leonard,68.67,LB,IND,2020
66,Josh Allen,70.13,QB,BUF,2020
67,DeVante Parker,70.83,WR,MIA,2020
68,J.K. Dobbins,71.32,RB,BAL,2020
69,David Montgomery,73.09,RB,CHI,2020
70,Matt Ryan,73.59,QB,ATL,2020
71,Evan Engram,75.52,TE,NYG,2020
72,T.Y. Hilton,76.89,WR,IND,2020
73,Tyler Boyd,77.13,WR,CIN,2020
74,A.J. Green,78.19,WR,CIN,2020
75,Jarvis Landry,79.05,WR,CLE,2020
76,Michael Gallup,80.48,WR,DAL,2020
77,Marquise Brown,80.73,WR,BAL,2020
78,Drew Brees,81.10,QB,NOS,2020
79,Carson Wentz,81.37,QB,PHI,2020
80,Aaron Rodgers,82.88,QB,GBP,2020
81,Tom Brady,86.42,QB,TBB,2020
82,Brandin Cooks,91.86,WR,HOU,2020
83,Hunter Henry,91.88,TE,LAC,2020
84,CeeDee Lamb,93.30,WR,DAL,2020
85,Deebo Samuel,94.34,WR,SFO,2020
86,Will Fuller,96.05,WR,HOU,2020
87,Rob Gronkowski,96.19,TE,TBB,2020
88,Julian Edelman,96.78,WR,NEP,2020
89,James White,97.21,RB,NEP,2020
90,Derrius Guice,98.38,RB,FA,2020
91,Ronald Jones,98.66,RB,TBB,2020
92,Tyler Higbee,99.07,TE,LAR,2020
93,Nick Bosa,99.07,DE,SFO,2020
94,Jerry Jeudy,99.48,WR,DEN,2020
95,Matthew Stafford,99.88,QB,LAR,2020
96,Daniel Jones,100.73,QB,NYG,2020
97,Austin Hooper,101.45,TE,CLE,2020
98,Hayden Hurst,102.22,TE,ATL,2020
99,Bobby Wagner,102.28,LB,SEA,2020
100,Jaylon Smith,102.77,LB,DAL,2020
101,Jared Cook,103.03,TE,NOS,2020
102,Kerryon Johnson,104.51,RB,DET,2020
103,Tarik Cohen,104.62,RB,CHI,2020
104,Jordan Howard,105.05,RB,PHI,2020
105,Christian Kirk,105.33,WR,ARI,2020
106,Danielle Hunter,106.57,DE,MIN,2020
107,Marlon Mack,107.27,RB,IND,2020
108,Diontae Johnson,107.34,WR,PIT,2020
109,Baker Mayfield,108.05,QB,CLE,2020
110,Joey Bosa,108.25,DE,LAC,2020
111,Antonio Gibson,109.99,RB,WAS,2020
112,Marvin Jones,110.93,WR,DET,2020
113,Joe Burrow,112.09,QB,CIN,2020
114,Budda ARI SBaker,112.53,S,ARI,2020
115,Aaron Donald,112.71,DT,LAR,2020
116,Jared Goff,113.37,QB,DET,2020
117,Noah Fant,113.92,TE,DEN,2020
118,Henry Ruggs,113.93,WR,LVR,2020
119,Phillip Lindsay,114.41,RB,DEN,2020
120,Myles Garrett,115.12,DE,CLE,2020
121,Zack Moss,115.29,RB,BUF,2020
122,Blake Martinez,116.42,LB,NYG,2020
123,"Steelers, Pittsburgh PIT Def",117.07,Def,PIT,2020
124,Darius Slayton,117.16,WR,NYG,2020
125,Fred Warner,117.17,LB,SFO,2020
126,Justin Jefferson,117.55,WR,MIN,2020
127,Tua Tagovailoa,118.33,QB,MIA,2020
128,T.J. Watt,119.60,LB,PIT,2020
129,"49ers, San Francisco SFO Def",119.80,Def,SFO,2020
130,Sterling Shepard,119.92,WR,NYG,2020
131,Sam Darnold,120.68,QB,NYJ,2020
132,T.J. Hockenson,121.14,TE,DET,2020
133,Cory Littleton,122.61,LB,LVR,2020
134,Sony Michel,122.94,RB,NEP,2020
135,Joe Schobert,123.01,LB,JAC,2020
136,Drew Lock,123.35,QB,DEN,2020
137,Jamal SEA SAdams,123.61,S,SEA,2020
138,Jamison Crowder,123.90,WR,NYJ,2020
139,Ke'Shawn Vaughn,124.29,RB,TBB,2020
140,Emmanuel Sanders,124.76,WR,NOS,2020
141,Kirk Cousins,125.20,QB,MIN,2020
142,Mike Gesicki,125.61,TE,MIA,2020
143,Cam Newton,126.20,QB,NEP,2020
144,Ben Roethlisberger,126.29,QB,PIT,2020
145,Jimmy Garoppolo,126.79,QB,SFO,2020
146,Ryan Tannehill,126.87,QB,TEN,2020
147,"Ravens, Baltimore BAL Def",126.94,Def,BAL,2020
148,Jordan Hicks,127.49,LB,ARI,2020
149,Jalen Reagor,127.57,WR,PHI,2020
150,Mecole Hardman,127.98,WR,KCC,2020
151,Justin Tucker,128.02,PK,BAL,2020
152,Chase Young,128.66,DE,WAS,2020
153,Alexander Mattison,128.81,RB,MIN,2020
154,Damien Williams,130.21,RB,KCC,2020
155,Matt Breida,130.63,RB,MIA,2020
156,Devin White,130.87,LB,TBB,2020
157,Golden Tate,131.77,WR,NYG,2020
158,Roquan Smith,132.75,LB,CHI,2020
159,Teddy Bridgewater,134.45,QB,CAR,2020
160,Harrison Butker,134.84,PK,KCC,2020
161,Dallas Goedert,135.39,TE,PHI,2020
162,Justin Herbert,136.12,QB,LAC,2020
163,John Brown,136.14,WR,BUF,2020
164,Devin Bush,136.44,LB,PIT,2020
165,Latavius Murray,136.86,RB,NOS,2020
166,Blake Jarwin,137.74,TE,DAL,2020
167,Tevin Coleman,138.83,RB,SFO,2020
168,"Bills, Buffalo BUF Def",140.14,Def,BUF,2020
169,Derek Carr,140.20,QB,LVR,2020
170,Gardner Minshew,140.70,QB,JAC,2020
171,Jonnu Smith,140.84,TE,TEN,2020
172,Mike Williams,141.11,WR,LAC,2020
173,Preston Williams,141.56,WR,MIA,2020
174,Anthony Miller,141.91,WR,CHI,2020
175,N'Keal Harry,142.30,WR,NEP,2020
176,Wil Lutz,142.70,PK,NOS,2020
177,Philip Rivers,143.94,QB,FA,2020
178,Leighton Vander Esch,145.86,LB,DAL,2020
179,Landon WAS SCollins,147.08,S,WAS,2020
180,Duke Johnson,148.63,RB,HOU,2020
181,Dwayne Haskins,149.65,QB,PIT,2020
182,AJ Dillon,149.80,RB,GBP,2020
183,Darrell Henderson,151.02,RB,LAR,2020
184,Michael Pittman,151.40,WR,IND,2020
185,Tony Pollard,151.45,RB,DAL,2020
186,Brandon Aiyuk,152.77,WR,SFO,2020
187,Lavonte David,153.38,LB,TBB,2020
188,"Patriots, New England NEP Def",153.42,Def,NEP,2020
189,Boston Scott,153.64,RB,PHI,2020
190,Jack Doyle,154.17,TE,IND,2020
191,Breshad Perriman,155.19,WR,NYJ,2020
192,Chandler Jones,156.06,LB,ARI,2020
193,Sammy Watkins,156.50,WR,KCC,2020
194,Tee Higgins,156.73,WR,CIN,2020
195,"Saints, New Orleans NOS Def",156.78,Def,NOS,2020
196,Greg Zuerlein,157.40,PK,DAL,2020
197,Irv Smith Jr.,157.85,TE,MIN,2020
198,Chase Edmonds,158.58,RB,ARI,2020
199,Curtis Samuel,159.05,WR,CAR,2020
200,"Chiefs, Kansas City KCC Def",159.38,Def,KCC,2020
201,"Bears, Chicago CHI Def",160.04,Def,CHI,2020
202,Denzel Mims,160.36,WR,NYJ,2020
203,Ian Thomas,160.81,TE,CAR,2020
204,Jordan Love,162.51,QB,GBP,2020
205,Chris Herndon,162.71,TE,NYJ,2020
206,Robbie Gould,162.73,PK,SFO,2020
207,Robby Anderson,163.35,WR,CAR,2020
208,Khalil Mack,164.12,LB,CHI,2020
209,"Vikings, Minnesota MIN Def",166.51,Def,MIN,2020
210,Chris Thompson,167.28,RB,JAC,2020
211,Minkah PIT SFitzpatrick,167.47,S,PIT,2020
212,Justin Jackson,167.82,RB,LAC,2020
213,Laviska Shenault,167.88,WR,JAC,2020
214,Damien Harris,168.07,RB,NEP,2020
215,J.J. Watt,168.62,DE,HOU,2020
216,"Rams, Los Angeles LAR Def",168.63,Def,LAR,2020
217,Nyheim Hines,169.54,RB,IND,2020
218,Allen Lazard,170.16,WR,GBP,2020
219,Adrian Peterson,170.34,RB,DET,2020
220,Parris Campbell,170.43,WR,IND,2020
221,Eric Ebron,171.20,TE,PIT,2020
222,Cameron Heyward,171.45,DE,PIT,2020
223,"Titans, Tennessee TEN Def",171.49,Def,TEN,2020
224,Bryan Edwards,172.01,WR,LVR,2020
225,Demario Davis,172.36,LB,NOS,2020
226,DeSean Jackson,173.31,WR,PHI,2020
227,Greg Olsen,174.53,TE,FA,2020
228,"Buccaneers, Tampa Bay TBB Def",175.06,Def,TBB,2020
229,"Colts, Indianapolis IND Def",177.21,Def,IND,2020
230,Joshua Kelley,177.29,RB,LAC,2020
231,Anthony McFarland,177.67,RB,PIT,2020
232,Ka'imi Fairbairn,177.69,PK,HOU,2020
233,Tyrod Taylor,178.55,QB,LAC,2020
234,Tracy DET SWalker,179.90,S,DET,2020
235,Jace Sternberger,180.01,TE,GBP,2020
236,Hunter Renfrow,180.08,WR,LVR,2020
237,"Chargers, Los Angeles LAC Def",180.37,Def,LAC,2020
238,Darrynton Evans,180.38,RB,TEN,2020
239,Nick Foles,180.46,QB,CHI,2020
240,Dan Bailey,180.55,PK,MIN,2020
241,Younghoe Koo,181.16,PK,ATL,2020
242,Matt Prater,182.04,PK,DET,2020
243,"Broncos, Denver DEN Def",182.50,Def,DEN,2020
244,Jordan BUF SPoyer,182.69,S,BUF,2020
245,Jarrett Stidham,183.06,QB,NEP,2020
246,Ryan Succop,184.00,PK,TBB,2020
247,Bryce Love,185.22,RB,WAS,2020
248,"Eagles, Philadelphia PHI Def",185.28,Def,PHI,2020
249,Jameis Winston,186.00,QB,NOS,2020
250,Jalen Hurts,186.19,QB,PHI,2020
251,Tyrann KCC SMathieu,187.33,S,KCC,2020
252,"Seahawks, Seattle SEA Def",187.71,Def,SEA,2020
253,Matt Gay,188.51,PK,LAR,2020
254,Darrel Williams,188.74,RB,KCC,2020
255,Stephen Gostkowski,188.81,PK,TEN,2020
256,Chase Claypool,189.50,WR,PIT,2020
257,"Cowboys, Dallas DAL Def",189.61,Def,DAL,2020
258,Mason Crosby,189.66,PK,GBP,2020
259,James Washington,189.83,WR,PIT,2020
260,Zane Gonzalez,189.88,PK,ARI,2020
261,Corey Davis,190.51,WR,TEN,2020
262,Josh Lambo,190.67,PK,JAC,2020
263,Jake Elliott,191.03,PK,PHI,2020
264,Cole Kmet,191.09,TE,CHI,2020
265,Larry Fitzgerald,191.39,WR,ARI,2020
266,Alshon Jeffery,191.44,WR,PHI,2020
267,Chris Boswell,191.49,PK,PIT,2020
268,Brandon McManus,191.77,PK,DEN,2020
269,Dede Westbrook,192.03,WR,JAC,2020
270,Dawson Knox,192.23,TE,BUF,2020
271,Mitchell Trubisky,193.42,QB,CHI,2020
272,Rashaad Penny,194.01,RB,SEA,2020
273,Ryan Fitzpatrick,194.22,QB,MIA,2020
274,Antonio Brown,195.89,WR,TBB,2020
275,Jason Myers,196.87,PK,SEA,2020
276,"Packers, Green Bay GBP Def",197.35,Def,GBP,2020
277,Harrison MIN SSmith,197.53,S,MIN,2020
278,Will Dissly,197.75,TE,SEA,2020
279,Kyle Rudolph,198.84,TE,MIN,2020
280,"Texans, Houston HOU Def",200.39,Def,HOU,2020
281,Jamaal Williams,201.01,RB,GBP,2020
282,KJ Hamler,201.07,WR,DEN,2020
283,Gerald Everett,201.69,TE,LAR,2020
284,Jaylen Samuels,201.88,RB,PIT,2020
285,Carlos Hyde,202.18,RB,SEA,2020
286,Adam Trautman,202.62,TE,NOS,2020
287,Sam Sloman,203.14,PK,TEN,2020
288,Lynn Bowden,203.40,RB,MIA,2020
289,LeSean McCoy,204.34,RB,TBB,2020
290,Rodrigo Blankenship,205.01,PK,IND,2020
291,"Browns, Cleveland CLE Def",205.22,Def,CLE,2020
292,Devonta Freeman,206.12,RB,FA,2020
293,David Njoku,206.46,TE,CLE,2020
294,Jacob Eason,208.10,QB,IND,2020
295,Malcolm Brown,208.59,RB,LAR,2020
296,Van Jefferson,209.82,WR,LAR,2020
297,Randall Cobb,210.00,WR,HOU,2020
298,"Jets, New York NYJ Def",210.26,Def,NYJ,2020
299,Josh Reynolds,211.13,WR,LAR,2020
300,Devin Asiasi,211.29,TE,NEP,2020
301,Randy Bullock,211.87,PK,CIN,2020
302,James Robinson,212.30,RB,JAC,2020
303,John Ross,212.35,WR,CIN,2020
304,Cole Beasley,212.39,WR,BUF,2020
305,"FootballTeam, Washington WAS Def",213.27,Def,WAS,2020
306,"Jaguars, Jacksonville JAC Def",213.71,Def,JAC,2020
307,Mike Badgley,213.87,PK,LAC,2020
308,Devin Duvernay,214.00,WR,BAL,2020
309,Benny Snell,215.40,RB,PIT,2020
310,Antonio Gandy-Golden,215.44,WR,WAS,2020
311,Eno Benjamin,215.56,RB,ARI,2020
312,Jerick McKinnon,216.15,RB,SFO,2020
313,J.D. McKissic,216.30,RB,WAS,2020
314,Steven Sims,217.46,WR,WAS,2020
315,Joey Slye,218.60,PK,CAR,2020
316,C.J. Uzomah,218.67,TE,CIN,2020
317,"Falcons, Atlanta ATL Def",220.67,Def,ATL,2020
318,DeeJay Dallas,221.55,RB,SEA,2020
319,Tyler Johnson,221.67,WR,TBB,2020
320,Tyler Eifert,223.94,TE,JAC,2020
321,Devine Ozigbo,225.85,RB,JAC,2020
322,DeAndre Washington,227.40,RB,MIA,2020
323,Justice Hill,227.80,RB,BAL,2020
324,Justin Rohrwasser,228.35,PK,NEP,2020
325,Giovani Bernard,228.92,RB,CIN,2020
326,Taysom Hill,229.06,QB,NOS,2020
327,Marcus Mariota,229.47,QB,LVR,2020
328,Albert Okwuegbunam,233.65,TE,DEN,2020
329,Kenny Stills,234.07,WR,BUF,2020
330,Jalen Hurd,234.13,WR,SFO,2020
331,Miles Boykin,236.48,WR,BAL,2020
332,Tyrell Williams,237.90,WR,LVR,2020
333,JJ Arcega-Whiteside,238.04,WR,PHI,2020
334,Chris Conley,238.18,WR,JAC,2020
335,Russell Gage,239.30,WR,ATL,2020
336,Brian Hill,240.09,RB,ATL,2020
337,Royce Freeman,242.87,RB,DEN,2020
338,Andy Dalton,244.27,QB,DAL,2020
339,Andy Isabella,244.74,WR,ARI,2020
340,Devin Funchess,245.76,WR,GBP,2020
341,Quintez Cephus,246.25,WR,DET,2020
342,Rex Burkhead,249.04,RB,NEP,2020
343,Ito Smith,249.27,RB,ATL,2020
344,Darwin Thompson,250.13,RB,KCC,2020
345,Donovan Peoples-Jones,250.13,WR,CLE,2020
346,Mohamed Sanu,250.16,WR,DET,2020
347,Mike Davis,251.73,RB,CAR,2020
348,Jimmy Graham,252.84,TE,CHI,2020
349,Marquez Valdes-Scantling,253.31,WR,GBP,2020
350,Thaddeus Moss,254.10,TE,WAS,2020
351,Frank Gore,254.35,RB,NYJ,2020
352,Jake Fromm,256.59,QB,BUF,2020
353,Darren Fells,257.37,TE,HOU,2020
354,Harrison Bryant,259.75,TE,CLE,2020
355,Josh Oliver,260.65,TE,JAC,2020
356,Jalen Richard,260.70,RB,LVR,2020
357,Dan Arnold,260.82,TE,ARI,2020
358,Dalton Keene,261.10,TE,NEP,2020
359,Tre'Quan Smith,264.58,WR,NOS,2020
360,Jacoby Brissett,266.08,QB,IND,2020
361,Gus Edwards,266.50,RB,BAL,2020
362,Danny Amendola,267.09,WR,DET,2020
363,Gabriel Davis,267.35,WR,BUF,2020
364,Kaden Smith,267.62,TE,NYG,2020
365,Kendrick Bourne,268.31,WR,SFO,2020
366,Brycen Hopkins,269.83,TE,LAR,2020
367,Jason Witten,269.89,TE,FA,2020
368,Cordarrelle Patterson,269.90,WR,CHI,2020
369,Dare Ogunbowale,270.31,RB,JAC,2020
370,Lamar Miller,271.47,RB,WAS,2020
371,Kyle Allen,272.31,QB,WAS,2020
372,Reggie Bonnafon,272.82,RB,CAR,2020
373,Scott Miller,273.07,WR,TBB,2020
374,Auden Tate,273.26,WR,CIN,2020
375,Cameron Brate,274.17,TE,TBB,2020
376,Dion Lewis,274.17,RB,NYG,2020
377,K.J. Hill,274.72,WR,LAC,2020
378,Foster Moreau,275.47,TE,LVR,2020
379,Hunter Bryant,276.24,TE,DET,2020
380,Logan Thomas,277.36,TE,WAS,2020
381,Kahale Warring,278.21,TE,HOU,2020
382,Hakeem Butler,278.32,WR,PHI,2020
383,P.J. Walker,280.49,QB,CAR,2020
384,JaMycal Hasty,281.79,RB,SFO,2020
385,Mike Boone,283.58,RB,MIN,2020
386,Peyton Barber,283.62,RB,WAS,2020
387,Demarcus Robinson,284.08,WR,KCC,2020
388,Zach Pascal,284.19,WR,IND,2020
389,Olabisi Johnson,285.26,WR,MIN,2020
390,Vance McDonald,285.37,TE,FA,2020
391,Isaiah Coulter,286.67,WR,HOU,2020
392,Michael Warren,290.49,RB,WAS,2020
393,Willie Snead,291.04,WR,BAL,2020
394,John Hightower,291.28,WR,PHI,2020
395,Josh Rosen,291.87,QB,SFO,2020
396,Joe Reed,291.93,WR,LAC,2020
397,Nick Boyle,292.62,TE,BAL,2020
398,Justin Watson,293.01,WR,TBB,2020
399,Trayveon Williams,293.15,RB,CIN,2020
400,Adam Humphries,293.58,WR,TEN,2020
401,Anthony Gordon,294.41,QB,KCC,2020
402,Greg Ward,294.47,WR,PHI,2020
403,Jordan Akins,294.96,TE,HOU,2020
404,Trey Burton,295.78,TE,IND,2020
405,Ryan Griffin,296.12,TE,NYJ,2020
406,James Proche,296.36,WR,BAL,2020
407,Collin Johnson,297.87,WR,JAC,2020
408,Drew Sample,298.09,TE,CIN,2020
409,Jacob Hollister,298.21,TE,SEA,2020
410,T.J. Yeldon,298.36,RB,BUF,2020
411,Isaiah Hodgins,298.61,WR,BUF,2020
412,Trent Taylor,299.52,WR,SFO,2020
413,Bo Scarbrough,299.83,RB,SEA,2020
414,Wayne Gallman,300.22,RB,NYG,2020
415,Nelson Agholor,301.17,WR,LVR,2020
416,Dante Pettis,301.45,WR,NYG,2020
417,Albert Wilson,301.57,WR,MIA,2020
418,Darnell Mooney,301.66,WR,CHI,2020
419,Ty Montgomery,301.86,RB,NOS,2020
420,Jeffery Wilson,302.52,RB,SFO,2020
421,Jakobi Meyers,303.04,WR,NEP,2020
422,Colby Parkinson,303.16,TE,SEA,2020
423,Josiah Deguara,303.37,TE,GBP,2020
424,Keke Coutee,304.82,WR,HOU,2020
425,Jeremy Sprinkle,304.89,TE,WAS,2020
426,Robert Griffin III,305.73,QB,BAL,2020
427,Brian Hoyer,305.81,QB,NEP,2020
428,Travis Homer,305.96,RB,SEA,2020
429,Nick Mullens,306.04,QB,SFO,2020
430,Equanimeous St. Brown,307.63,WR,GBP,2020
431,Raymond Calais,308.27,RB,LAR,2020
432,Phillip Dorsett,311.14,WR,SEA,2020
433,Donald Parham,311.82,TE,LAC,2020
434,Jason Huntley,312.39,RB,PHI,2020
435,Quez Watkins,312.40,WR,PHI,2020
436,Rodney Anderson,312.81,RB,FA,2020
437,Mason Rudolph,314.27,QB,PIT,2020
438,Qadree Ollison,314.49,RB,ATL,2020
439,DaeSean Hamilton,314.79,WR,DEN,2020
440,J.J. Taylor,316.97,RB,NEP,2020
441,Marquise Goodwin,317.56,WR,PHI,2020
442,Ricky Seals-Jones,318.28,TE,KCC,2020
443,Tajae Sharpe,318.36,WR,FA,2020
444,Riley Ridley,320.33,WR,CHI,2020
445,Maxx Williams,320.54,TE,ARI,2020
446,Cole McDonald,320.74,QB,ARI,2020
447,Salvon Ahmed,321.51,RB,MIA,2020
448,Rashard Higgins,321.99,WR,CLE,2020
449,Case Keenum,322.34,QB,CLE,2020
450,James Morgan,324.02,QB,NYJ,2020
451,Jeff Thomas,324.57,WR,FA,2020
452,Jauan Jennings,325.88,WR,SFO,2020
453,Trey Quinn,326.33,WR,LVR,2020
454,Mo Alie-Cox,327.19,TE,IND,2020
455,Andrew Luck,327.33,QB,FA,2020
