Rank,Player,Avg Pick,Pos,Tm,Season
229,D.J. Chark,212.30,WR,JAC,2018
230,"49ers, San Francisco SFO Def",213.56,Def,SFO,2018
231,"Giants, New York NYG Def",216.00,Def,NYG,2018
232,Gerald Everett,217.78,TE,LAR,2018
233,"Buccaneers, Tampa Bay TBB Def",217.79,Def,TBB,2018
234,"Bengals, Cincinnati CIN Def",217.80,Def,CIN,2018
235,Ryan Grant,217.97,WR,IND,2018
236,DeMarco Murray,220.82,RB,FA,2018
237,Vernon Davis,221.00,TE,WAS,2018
238,Mike Wallace,221.44,WR,PHI,2018
239,Keke Coutee,221.74,WR,HOU,2018
240,Nick Vannett,221.93,TE,SEA,2018
241,Dustin Hopkins,222.58,PK,WAS,2018
242,Eric Decker,223.08,WR,FA,2018
243,Rod Smith,224.18,RB,DAL,2018
244,Jermaine Kearse,224.84,WR,NYJ,2018
245,Phillip Dorsett,225.39,WR,NEP,2018
246,Nick Foles,225.47,QB,PHI,2018
247,Equanimeous St. Brown,225.68,WR,GBP,2018
248,Josh McCown,228.80,QB,NYJ,2018
249,Ameer Abdullah,229.22,RB,MIN,2018
250,Zay Jones,229.67,WR,BUF,2018
251,Mason Rudolph,229.70,QB,PIT,2018
252,Darren Sproles,229.74,RB,PHI,2018
253,J'Mon Moore,230.17,WR,GBP,2018
254,Tavon Austin,231.00,WR,DAL,2018
255,Jaylen Samuels,231.40,RB,PIT,2018
256,DaeSean Hamilton,231.74,WR,DEN,2018
257,Terrelle Pryor,231.82,WR,FA,2018
258,Elijah McGuire,231.86,RB,NYJ,2018
259,Luke Willson,232.92,TE,DET,2018
260,Ka'imi Fairbairn,233.65,PK,HOU,2018
261,Mark Andrews,236.44,TE,BAL,2018
262,Mark Walton,237.36,RB,CIN,2018
263,Justin Jackson,239.03,RB,LAC,2018
264,Kevin White,239.16,WR,CHI,2018
265,Ryan Fitzpatrick,239.43,QB,TBB,2018
266,A.J. McCarron,240.05,QB,OAK,2018
267,Willie Snead,244.58,WR,BAL,2018
268,Adam Shaheen,245.45,TE,CHI,2018
269,Wayne Gallman,248.16,RB,NYG,2018
270,Curtis Samuel,248.26,WR,CAR,2018
271,Brandon Marshall,248.96,WR,FA,2018
272,Jacoby Brissett,249.19,QB,IND,2018
273,Teddy Bridgewater,249.35,QB,NOS,2018
274,Cordarrelle Patterson,249.89,WR,NEP,2018
275,Ryan Griffin,249.99,TE,HOU,2018
276,Bo Scarbrough,250.42,RB,SEA,2018
277,Virgil Green,251.15,TE,LAC,2018
278,Trent Taylor,253.66,WR,SFO,2018
279,Adam Humphries,254.23,WR,TBB,2018
280,Ed Dickson,255.89,TE,SEA,2018
281,Jonathan Williams,257.07,RB,IND,2018
282,Laquon Treadwell,257.09,WR,MIN,2018
283,Ian Thomas,258.34,TE,CAR,2018
284,Taylor Gabriel,258.53,WR,CHI,2018
285,Rico Gathers,258.92,TE,DAL,2018
286,Blake Jarwin,259.45,TE,DAL,2018
287,Joe Williams,259.47,RB,FA,2018
288,Alfred Blue,259.96,RB,HOU,2018
289,Travis Benjamin,260.11,WR,LAC,2018
290,Boston Scott,260.15,RB,PHI,2018
291,Jesse James,260.19,TE,PIT,2018
292,Chad Williams,260.94,WR,ARI,2018
293,Chester Rogers,263.13,WR,IND,2018
294,Malcolm Mitchell,264.66,WR,FA,2018
295,Carlos Henderson,269.40,WR,FA,2018
296,Mike FA* RBGillislee,271.23,RB,FA*,2018
297,Jaron Brown,272.75,WR,SEA,2018
298,Stephen Anderson,274.65,TE,NEP,2018
299,Kyle Lauletta,275.14,QB,NYG,2018
300,Auden Tate,276.49,WR,CIN,2018
301,Josh Adams,278.13,RB,PHI,2018
302,Jordan Akins,278.20,TE,HOU,2018
303,Terrance West,280.43,RB,FA,2018
304,Jordan Lasley,282.56,WR,BAL,2018
305,Dalton Schultz,283.18,TE,DAL,2018
306,De'Angelo Henderson,283.38,RB,NYJ,2018
307,Justin Watson,284.54,WR,TBB,2018
308,Torrey Smith,284.74,WR,CAR,2018
309,Daurice Fountain,285.37,WR,IND,2018
310,Marquez Valdes-Scantling,286.90,WR,GBP,2018
311,Trey Edmunds,288.19,RB,PIT,2018
312,Chad Kelly,288.94,QB,FA,2018
313,Brice Butler,290.01,WR,MIA,2018
314,Kendall Wright,292.87,WR,FA,2018
315,J.J. Nelson,292.90,WR,ARI,2018
316,Tyler Higbee,294.11,TE,LAR,2018
317,Jalen Richard,294.44,RB,OAK,2018
318,Akrum Wadley,295.19,RB,FA,2018
319,DeShone Kizer,295.36,QB,GBP,2018
320,Richie James,297.64,WR,SFO,2018
321,Josh Reynolds,297.85,WR,LAR,2018
322,J.D. McKissic,299.65,RB,SEA,2018
323,Kenny Britt,300.08,WR,FA,2018
324,Chris Herndon,300.92,TE,NYJ,2018
325,DeAndre Washington,307.47,RB,OAK,2018
326,Roc Thomas,308.63,RB,MIN,2018
327,Ryan Switzer,314.50,WR,PIT,2018
